Date,count
2019-03-24,21178.857142857145
2019-03-25,22716.0
2019-03-26,20082.571428571428
2019-03-27,17449.142857142855
2019-03-28,14815.714285714286
2019-03-29,12182.285714285714
2019-03-30,9548.857142857141
2019-03-31,6915.428571428571
2019-04-01,4282.0
2019-04-02,4691.857142857143
2019-04-03,5101.714285714285
2019-04-04,5511.571428571428
2019-04-05,5921.428571428572
2019-04-06,6331.285714285714
2019-04-07,6741.142857142857
2019-04-08,7151.0
2019-04-09,7486.714285714285
2019-04-10,7822.428571428572
2019-04-11,8158.142857142857
2019-04-12,8493.857142857143
2019-04-13,8829.57142857143
2019-04-14,9165.285714285714
2019-04-15,9501.0
2019-04-16,10086.714285714286
2019-04-17,10672.42857142857
2019-04-18,11258.142857142857
2019-04-19,11843.857142857143
2019-04-20,12429.571428571428
2019-04-21,13015.285714285714
2019-04-22,13601.0
2019-04-23,13752.0
2019-04-24,13903.0
2019-04-25,14054.0
2019-04-26,14205.0
2019-04-27,14356.0
2019-04-28,14507.0
2019-04-29,14658.0
2019-04-30,13555.285714285714
2019-05-01,12452.571428571428
2019-05-02,11349.857142857143
2019-05-03,10247.142857142857
2019-05-04,9144.42857142857
2019-05-05,8041.714285714285
2019-05-06,6939.0
2019-05-07,7582.0
2019-05-08,8225.0
2019-05-09,8868.0
2019-05-10,9511.0
2019-05-11,10154.0
2019-05-12,10797.0
2019-05-13,11440.0
2019-05-14,11465.857142857143
2019-05-15,11491.714285714286
2019-05-16,11517.57142857143
2019-05-17,11543.42857142857
2019-05-18,11569.285714285714
2019-05-19,11595.142857142857
2019-05-20,11621.0
2019-05-21,13769.142857142857
2019-05-22,15917.285714285714
2019-05-23,18065.428571428572
2019-05-24,20213.571428571428
2019-05-25,22361.714285714286
2019-05-26,24509.857142857145
2019-05-27,26658.0
2019-05-28,23077.0
2019-05-29,19496.0
2019-05-30,15915.0
2019-05-31,12334.0
2019-06-01,8753.0
2019-06-02,5172.0
2019-06-03,1591.0
2019-06-04,1879.5714285714284
2019-06-05,2168.142857142857
2019-06-06,2456.714285714286
2019-06-07,2745.285714285714
2019-06-08,3033.8571428571427
2019-06-09,3322.4285714285716
2019-06-10,3611.0
2019-06-11,4306.285714285715
2019-06-12,5001.571428571428
2019-06-13,5696.857142857143
2019-06-14,6392.142857142857
2019-06-15,7087.428571428572
2019-06-16,7782.714285714286
2019-06-17,8478.0
2019-06-18,10722.285714285714
2019-06-19,12966.571428571428
2019-06-20,15210.857142857143
2019-06-21,17455.142857142855
2019-06-22,19699.428571428572
2019-06-23,21943.714285714286
2019-06-24,24188.0
2019-06-25,21309.285714285714
2019-06-26,18430.571428571428
2019-06-27,15551.857142857143
2019-06-28,12673.142857142857
2019-06-29,9794.42857142857
2019-06-30,6915.714285714286
2019-07-01,4037.0
2019-07-02,4478.142857142857
2019-07-03,4919.285714285715
2019-07-04,5360.428571428572
2019-07-05,5801.571428571428
2019-07-06,6242.714285714286
2019-07-07,6683.857142857143
2019-07-08,7125.0
2019-07-09,7768.857142857143
2019-07-10,8412.714285714286
2019-07-11,9056.57142857143
2019-07-12,9700.428571428572
2019-07-13,10344.285714285714
2019-07-14,10988.142857142857
2019-07-15,11632.0
2019-07-16,12116.42857142857
2019-07-17,12600.857142857143
2019-07-18,13085.285714285714
2019-07-19,13569.714285714286
2019-07-20,14054.142857142857
2019-07-21,14538.571428571428
2019-07-22,15023.0
2019-07-23,14646.285714285714
2019-07-24,14269.57142857143
2019-07-25,13892.857142857143
2019-07-26,13516.142857142857
2019-07-27,13139.42857142857
2019-07-28,12762.714285714286
2019-07-29,12386.0
2019-07-30,11595.57142857143
2019-07-31,10805.142857142857
2019-08-01,10014.714285714286
2019-08-02,9224.285714285714
2019-08-03,8433.857142857143
2019-08-04,7643.428571428572
2019-08-05,6853.0
2019-08-06,6814.142857142857
2019-08-07,6775.285714285715
2019-08-08,6736.428571428572
2019-08-09,6697.571428571428
2019-08-10,6658.714285714285
2019-08-11,6619.857142857143
2019-08-12,6581.0
2019-08-13,7144.285714285715
2019-08-14,7707.571428571428
2019-08-15,8270.857142857143
2019-08-16,8834.142857142857
2019-08-17,9397.428571428572
2019-08-18,9960.714285714286
2019-08-19,10524.0
2019-08-20,12293.0
2019-08-21,14062.0
2019-08-22,15831.0
2019-08-23,17600.0
2019-08-24,19369.0
2019-08-25,21138.0
2019-08-26,22907.0
2019-08-27,20154.428571428572
2019-08-28,17401.857142857145
2019-08-29,14649.285714285714
2019-08-30,11896.714285714286
2019-08-31,9144.142857142859
2019-09-01,6391.5714285714275
2019-09-02,3639.0
2019-09-03,4026.285714285714
2019-09-04,4413.571428571428
2019-09-05,4800.857142857143
2019-09-06,5188.142857142857
2019-09-07,5575.428571428572
2019-09-08,5962.714285714286
2019-09-09,6350.0
2019-09-10,6506.428571428572
2019-09-11,6662.857142857143
2019-09-12,6819.285714285714
2019-09-13,6975.714285714285
2019-09-14,7132.142857142857
2019-09-15,7288.571428571428
2019-09-16,7445.0
2019-09-17,8617.42857142857
2019-09-18,9789.857142857143
2019-09-19,10962.285714285714
2019-09-20,12134.714285714286
2019-09-21,13307.142857142857
2019-09-22,14479.571428571428
2019-09-23,15652.0
2019-09-24,15065.285714285714
2019-09-25,14478.57142857143
2019-09-26,13891.857142857143
2019-09-27,13305.142857142857
2019-09-28,12718.428571428572
2019-09-29,12131.714285714286
2019-09-30,11545.0
2019-10-01,10647.42857142857
2019-10-02,9749.857142857143
2019-10-03,8852.285714285714
2019-10-04,7954.714285714286
2019-10-05,7057.142857142857
2019-10-06,6159.571428571428
2019-10-07,5262.0
2019-10-08,6182.428571428572
2019-10-09,7102.857142857143
2019-10-10,8023.285714285714
2019-10-11,8943.714285714286
2019-10-12,9864.142857142857
2019-10-13,10784.571428571428
2019-10-14,11705.0
2019-10-15,12021.57142857143
2019-10-16,12338.142857142857
2019-10-17,12654.714285714286
2019-10-18,12971.285714285714
2019-10-19,13287.857142857143
2019-10-20,13604.42857142857
2019-10-21,13921.0
2019-10-22,14281.142857142857
2019-10-23,14641.285714285714
2019-10-24,15001.428571428572
2019-10-25,15361.57142857143
2019-10-26,15721.714285714286
2019-10-27,16081.857142857143
2019-10-28,16442.0
2019-10-29,14711.714285714286
2019-10-30,12981.428571428572
2019-10-31,11251.142857142857
2019-11-01,9520.857142857143
2019-11-02,7790.571428571429
2019-11-03,6060.285714285714
2019-11-04,4330.0
2019-11-05,4711.428571428572
2019-11-06,5092.857142857143
2019-11-07,5474.285714285714
2019-11-08,5855.714285714286
2019-11-09,6237.142857142857
2019-11-10,6618.571428571428
2019-11-11,7000.0
2019-11-12,7680.571428571428
2019-11-13,8361.142857142857
2019-11-14,9041.714285714286
2019-11-15,9722.285714285714
2019-11-16,10402.857142857143
2019-11-17,11083.428571428572
2019-11-18,11764.0
2019-11-19,13614.57142857143
2019-11-20,15465.142857142857
2019-11-21,17315.714285714286
2019-11-22,19166.285714285714
2019-11-23,21016.857142857145
2019-11-24,22867.428571428572
2019-11-25,24718.0
2019-11-26,21846.85714285714
2019-11-27,18975.714285714286
2019-11-28,16104.571428571428
2019-11-29,13233.42857142857
2019-11-30,10362.285714285714
2019-12-01,7491.142857142855
2019-12-02,4620.0
2019-12-03,5084.714285714285
2019-12-04,5549.428571428572
2019-12-05,6014.142857142857
2019-12-06,6478.857142857143
2019-12-07,6943.571428571428
2019-12-08,7408.285714285714
2019-12-09,7873.0
2019-12-10,8604.0
2019-12-11,9335.0
2019-12-12,10066.0
2019-12-13,10797.0
2019-12-14,11528.0
2019-12-15,12259.0
2019-12-16,12990.0
2019-12-17,13053.714285714286
2019-12-18,13117.42857142857
2019-12-19,13181.142857142857
2019-12-20,13244.857142857143
2019-12-21,13308.57142857143
2019-12-22,13372.285714285714
2019-12-23,13436.0
2019-12-24,13520.857142857143
2019-12-25,13605.714285714286
2019-12-26,13690.57142857143
2019-12-27,13775.42857142857
2019-12-28,13860.285714285714
2019-12-29,13945.142857142857
2019-12-30,14030.0
2019-12-31,12702.0
2020-01-01,11374.0
2020-01-02,10046.0
2020-01-03,8718.0
2020-01-04,7390.0
2020-01-05,6062.0
2020-01-06,4734.0
2020-01-07,5562.428571428572
2020-01-08,6390.857142857143
2020-01-09,7219.285714285714
2020-01-10,8047.714285714286
2020-01-11,8876.142857142857
2020-01-12,9704.571428571428
2020-01-13,10533.0
2020-01-14,11020.57142857143
2020-01-15,11508.142857142857
2020-01-16,11995.714285714286
2020-01-17,12483.285714285714
2020-01-18,12970.857142857143
2020-01-19,13458.428571428572
2020-01-20,13946.0
2020-01-21,13737.714285714286
2020-01-22,13529.42857142857
2020-01-23,13321.142857142857
2020-01-24,13112.857142857143
2020-01-25,12904.57142857143
2020-01-26,12696.285714285714
2020-01-27,12488.0
2020-01-28,11218.285714285714
2020-01-29,9948.571428571428
2020-01-30,8678.857142857143
2020-01-31,7409.142857142857
2020-02-01,6139.428571428571
2020-02-02,4869.714285714285
2020-02-03,3600.0
2020-02-04,4048.1428571428573
2020-02-05,4496.285714285715
2020-02-06,4944.428571428572
2020-02-07,5392.571428571428
2020-02-08,5840.714285714286
2020-02-09,6288.857142857143
2020-02-10,6737.0
2020-02-11,7166.571428571428
2020-02-12,7596.142857142857
2020-02-13,8025.714285714286
2020-02-14,8455.285714285714
2020-02-15,8884.857142857143
2020-02-16,9314.428571428572
2020-02-17,9744.0
2020-02-18,11146.0
2020-02-19,12548.0
2020-02-20,13950.0
2020-02-21,15352.0
2020-02-22,16754.0
2020-02-23,18156.0
2020-02-24,19558.0
2020-02-25,17364.714285714286
2020-02-26,15171.428571428572
2020-02-27,12978.142857142857
2020-02-28,10784.857142857143
2020-02-29,8591.57142857143
2020-03-01,6398.285714285714
2020-03-02,4205.0
2020-03-03,4992.714285714285
2020-03-04,5780.428571428572
2020-03-05,6568.142857142857
2020-03-06,7355.857142857143
2020-03-07,8143.571428571428
2020-03-08,8931.285714285714
2020-03-09,9719.0
2020-03-10,9285.285714285714
2020-03-11,8851.57142857143
2020-03-12,8417.857142857143
2020-03-13,7984.142857142857
2020-03-14,7550.428571428572
2020-03-15,7116.714285714286
2020-03-16,6683.0
2020-03-17,5756.428571428572
2020-03-18,4829.857142857143
2020-03-19,3903.285714285714
2020-03-20,2976.714285714286
2020-03-21,2050.142857142857
2020-03-22,1123.5714285714284
2020-03-23,197.0
2020-03-24,197.71428571428572
2020-03-25,198.42857142857142
2020-03-26,199.14285714285714
2020-03-27,199.85714285714286
2020-03-28,200.57142857142858
2020-03-29,201.28571428571428
2020-03-30,202.0
2020-03-31,175.14285714285714
2020-04-01,148.28571428571428
2020-04-02,121.42857142857143
2020-04-03,94.57142857142857
2020-04-04,67.71428571428572
2020-04-05,40.85714285714286
2020-04-06,14.0
2020-04-07,22.0
2020-04-08,30.0
2020-04-09,38.0
2020-04-10,46.0
2020-04-11,54.0
2020-04-12,62.0
2020-04-13,70.0
2020-04-14,62.42857142857143
2020-04-15,54.85714285714286
2020-04-16,47.285714285714285
2020-04-17,39.714285714285715
2020-04-18,32.142857142857146
2020-04-19,24.57142857142857
2020-04-20,17.0
2020-04-21,16.285714285714285
2020-04-22,15.571428571428571
2020-04-23,14.857142857142858
2020-04-24,14.142857142857142
2020-04-25,13.428571428571429
2020-04-26,12.714285714285715
2020-04-27,12.0
2020-04-28,32.42857142857143
2020-04-29,52.857142857142854
2020-04-30,73.28571428571428
2020-05-01,93.71428571428571
2020-05-02,114.14285714285714
2020-05-03,134.57142857142856
2020-05-04,155.0
2020-05-05,672.5714285714286
2020-05-06,1190.142857142857
2020-05-07,1707.7142857142858
2020-05-08,2225.285714285714
2020-05-09,2742.8571428571427
2020-05-10,3260.4285714285716
2020-05-11,3778.0
2020-05-12,4837.428571428572
2020-05-13,5896.857142857143
2020-05-14,6956.285714285714
2020-05-15,8015.714285714285
2020-05-16,9075.142857142857
2020-05-17,10134.571428571428
2020-05-18,11194.0
2020-05-19,10620.714285714286
2020-05-20,10047.42857142857
2020-05-21,9474.142857142857
2020-05-22,8900.857142857143
2020-05-23,8327.571428571428
2020-05-24,7754.285714285714
2020-05-25,7181.0
2020-05-26,6639.714285714285
2020-05-27,6098.428571428572
2020-05-28,5557.142857142857
2020-05-29,5015.857142857143
2020-05-30,4474.571428571428
2020-05-31,3933.2857142857138
2020-06-01,3392.0
2020-06-02,3265.0
2020-06-03,3138.0
2020-06-04,3011.0
2020-06-05,2884.0
2020-06-06,2757.0
2020-06-07,2630.0
2020-06-08,2503.0
2020-06-09,3140.0
2020-06-10,3777.0
2020-06-11,4414.0
2020-06-12,5051.0
2020-06-13,5688.0
2020-06-14,6325.0
2020-06-15,6962.0
2020-06-16,8322.857142857143
2020-06-17,9683.714285714286
2020-06-18,11044.571428571428
2020-06-19,12405.428571428572
2020-06-20,13766.285714285714
2020-06-21,15127.142857142857
2020-06-22,16488.0
2020-06-23,16555.285714285714
2020-06-24,16622.571428571428
2020-06-25,16689.85714285714
2020-06-26,16757.14285714286
2020-06-27,16824.428571428572
2020-06-28,16891.714285714286
2020-06-29,16959.0
2020-06-30,15821.42857142857
2020-07-01,14683.857142857143
2020-07-02,13546.285714285714
2020-07-03,12408.714285714286
2020-07-04,11271.142857142857
2020-07-05,10133.571428571428
2020-07-06,8996.0
2020-07-07,9327.142857142857
2020-07-08,9658.285714285714
2020-07-09,9989.428571428572
2020-07-10,10320.57142857143
2020-07-11,10651.714285714286
2020-07-12,10982.857142857143
2020-07-13,11314.0
2020-07-14,11990.42857142857
2020-07-15,12666.857142857143
2020-07-16,13343.285714285714
2020-07-17,14019.714285714286
2020-07-18,14696.142857142857
2020-07-19,15372.571428571428
2020-07-20,16049.0
2020-07-21,16364.142857142857
2020-07-22,16679.285714285714
2020-07-23,16994.428571428572
2020-07-24,17309.571428571428
2020-07-25,17624.714285714286
2020-07-26,17939.857142857145
2020-07-27,18255.0
2020-07-28,16264.0
2020-07-29,14273.0
2020-07-30,12282.0
2020-07-31,10291.0
2020-08-01,8300.0
2020-08-02,6309.0
2020-08-03,4318.0
2020-08-04,5046.571428571428
2020-08-05,5775.142857142857
2020-08-06,6503.714285714286
2020-08-07,7232.285714285714
2020-08-08,7960.857142857143
2020-08-09,8689.428571428572
2020-08-10,9418.0
2020-08-11,9820.142857142857
2020-08-12,10222.285714285714
2020-08-13,10624.428571428572
2020-08-14,11026.57142857143
2020-08-15,11428.714285714286
2020-08-16,11830.857142857143
2020-08-17,12233.0
2020-08-18,14140.714285714286
2020-08-19,16048.428571428572
2020-08-20,17956.142857142855
2020-08-21,19863.857142857145
2020-08-22,21771.571428571428
2020-08-23,23679.285714285714
2020-08-24,25587.0
2020-08-25,22448.85714285714
2020-08-26,19310.714285714286
2020-08-27,16172.571428571428
2020-08-28,13034.42857142857
2020-08-29,9896.285714285714
2020-08-30,6758.142857142855
2020-08-31,3620.0
2020-09-01,4447.0
2020-09-02,5274.0
2020-09-03,6101.0
2020-09-04,6928.0
2020-09-05,7755.0
2020-09-06,8582.0
2020-09-07,9409.0
2020-09-08,9696.57142857143
2020-09-09,9984.142857142857
2020-09-10,10271.714285714286
2020-09-11,10559.285714285714
2020-09-12,10846.857142857143
2020-09-13,11134.42857142857
2020-09-14,11422.0
2020-09-15,12028.285714285714
2020-09-16,12634.57142857143
2020-09-17,13240.857142857143
2020-09-18,13847.142857142857
2020-09-19,14453.428571428572
2020-09-20,15059.714285714286
2020-09-21,15666.0
2020-09-22,16014.714285714286
2020-09-23,16363.42857142857
2020-09-24,16712.14285714286
2020-09-25,17060.85714285714
2020-09-26,17409.571428571428
2020-09-27,17758.285714285714
2020-09-28,18107.0
2020-09-29,16556.85714285714
2020-09-30,15006.714285714286
2020-10-01,13456.571428571428
2020-10-02,11906.428571428572
2020-10-03,10356.285714285714
2020-10-04,8806.142857142857
2020-10-05,7256.0
2020-10-06,7732.285714285715
2020-10-07,8208.57142857143
2020-10-08,8684.857142857143
2020-10-09,9161.142857142857
2020-10-10,9637.428571428572
2020-10-11,10113.714285714286
2020-10-12,10590.0
2020-10-13,11002.857142857143
2020-10-14,11415.714285714286
2020-10-15,11828.571428571428
2020-10-16,12241.42857142857
2020-10-17,12654.285714285714
2020-10-18,13067.142857142857
2020-10-19,13480.0
2020-10-20,14879.714285714286
2020-10-21,16279.428571428572
2020-10-22,17679.142857142855
2020-10-23,19078.857142857145
2020-10-24,20478.571428571428
2020-10-25,21878.285714285714
2020-10-26,23278.0
2020-10-27,20610.85714285714
2020-10-28,17943.714285714286
2020-10-29,15276.571428571428
2020-10-30,12609.42857142857
2020-10-31,9942.285714285714
2020-11-01,7275.142857142855
2020-11-02,4608.0
2020-11-03,5124.571428571428
2020-11-04,5641.142857142857
2020-11-05,6157.714285714286
2020-11-06,6674.285714285714
2020-11-07,7190.857142857143
2020-11-08,7707.428571428572
2020-11-09,8224.0
2020-11-10,8703.714285714286
2020-11-11,9183.42857142857
2020-11-12,9663.142857142857
2020-11-13,10142.857142857143
2020-11-14,10622.571428571428
2020-11-15,11102.285714285714
2020-11-16,11582.0
2020-11-17,12951.142857142857
2020-11-18,14320.285714285714
2020-11-19,15689.428571428572
2020-11-20,17058.571428571428
2020-11-21,18427.714285714286
2020-11-22,19796.857142857145
2020-11-23,21166.0
2020-11-24,19897.571428571428
2020-11-25,18629.14285714286
2020-11-26,17360.714285714286
2020-11-27,16092.285714285714
2020-11-28,14823.857142857143
2020-11-29,13555.428571428572
2020-11-30,12287.0
2020-12-01,11608.285714285714
2020-12-02,10929.57142857143
2020-12-03,10250.857142857143
2020-12-04,9572.142857142857
2020-12-05,8893.428571428572
2020-12-06,8214.714285714286
2020-12-07,7536.0
2020-12-08,8433.714285714286
2020-12-09,9331.42857142857
2020-12-10,10229.142857142857
2020-12-11,11126.857142857143
2020-12-12,12024.571428571428
2020-12-13,12922.285714285714
2020-12-14,13820.0
2020-12-15,14198.0
2020-12-16,14576.0
2020-12-17,14954.0
2020-12-18,15332.0
2020-12-19,15710.0
2020-12-20,16088.0
2020-12-21,16466.0
2020-12-22,17631.714285714286
2020-12-23,18797.428571428572
2020-12-24,19963.14285714286
2020-12-25,21128.857142857145
2020-12-26,22294.571428571428
2020-12-27,23460.285714285714
2020-12-28,24626.0
2020-12-29,21453.85714285714
2020-12-30,18281.714285714286
2020-12-31,15109.571428571428
2021-01-01,11937.42857142857
2021-01-02,8765.285714285714
2021-01-03,5593.142857142855
2021-01-04,2421.0
2021-01-05,2511.1428571428573
2021-01-06,2601.285714285714
2021-01-07,2691.4285714285716
2021-01-08,2781.5714285714284
2021-01-09,2871.714285714286
2021-01-10,2961.857142857143
2021-01-11,3052.0
2021-01-12,3390.8571428571427
2021-01-13,3729.714285714286
2021-01-14,4068.5714285714284
2021-01-15,4407.428571428572
2021-01-16,4746.285714285714
2021-01-17,5085.142857142857
2021-01-18,5424.0
2021-01-19,7676.0
2021-01-20,9928.0
2021-01-21,12180.0
2021-01-22,14432.0
2021-01-23,16684.0
2021-01-24,18936.0
2021-01-25,21188.0
2021-01-26,18761.428571428572
2021-01-27,16334.857142857143
2021-01-28,13908.285714285714
2021-01-29,11481.714285714286
2021-01-30,9055.142857142859
2021-01-31,6628.571428571429
2021-02-01,4202.0
2021-02-02,4407.428571428572
2021-02-03,4612.857142857143
2021-02-04,4818.285714285714
2021-02-05,5023.714285714285
2021-02-06,5229.142857142857
2021-02-07,5434.571428571428
2021-02-08,5640.0
2021-02-09,5911.285714285715
2021-02-10,6182.571428571428
2021-02-11,6453.857142857143
2021-02-12,6725.142857142857
2021-02-13,6996.428571428572
2021-02-14,7267.714285714286
2021-02-15,7539.0
2021-02-16,9750.285714285714
2021-02-17,11961.571428571428
2021-02-18,14172.857142857143
2021-02-19,16384.142857142855
2021-02-20,18595.428571428572
2021-02-21,20806.714285714286
2021-02-22,23018.0
2021-02-23,20221.428571428572
2021-02-24,17424.857142857145
2021-02-25,14628.285714285714
2021-02-26,11831.714285714286
2021-02-27,9035.142857142859
2021-02-28,6238.5714285714275
2021-03-01,3442.0
2021-03-02,4005.4285714285716
2021-03-03,4568.857142857143
2021-03-04,5132.285714285714
2021-03-05,5695.714285714286
2021-03-06,6259.142857142857
2021-03-07,6822.571428571428
2021-03-08,7386.0
2021-03-09,8090.0
2021-03-10,8794.0
2021-03-11,9498.0
2021-03-12,10202.0
2021-03-13,10906.0
2021-03-14,11610.0
2021-03-15,12314.0
2021-03-16,12992.142857142857
2021-03-17,13670.285714285714
2021-03-18,14348.42857142857
2021-03-19,15026.571428571428
2021-03-20,15704.714285714286
2021-03-21,16382.857142857143
2021-03-22,17061.0
2021-03-23,17766.285714285714
2021-03-24,18471.571428571428
2021-03-25,19176.857142857145
2021-03-26,19882.14285714286
2021-03-27,20587.428571428572
2021-03-28,21292.714285714286
2021-03-29,21998.0
2021-03-30,19552.428571428572
2021-03-31,17106.857142857145
2021-04-01,14661.285714285714
2021-04-02,12215.714285714286
2021-04-03,9770.142857142859
2021-04-04,7324.571428571429
2021-04-05,4879.0
2021-04-06,5519.142857142857
2021-04-07,6159.285714285714
2021-04-08,6799.428571428572
2021-04-09,7439.571428571428
2021-04-10,8079.714285714285
2021-04-11,8719.857142857143
2021-04-12,9360.0
2021-04-13,10192.142857142857
2021-04-14,11024.285714285714
2021-04-15,11856.428571428572
2021-04-16,12688.571428571428
2021-04-17,13520.714285714286
2021-04-18,14352.857142857143
2021-04-19,15185.0
2021-04-20,16684.428571428572
2021-04-21,18183.85714285714
2021-04-22,19683.285714285714
2021-04-23,21182.714285714286
2021-04-24,22682.142857142855
2021-04-25,24181.571428571428
2021-04-26,25681.0
2021-04-27,22840.714285714286
2021-04-28,20000.428571428572
2021-04-29,17160.142857142855
2021-04-30,14319.857142857143
2021-05-01,11479.57142857143
2021-05-02,8639.285714285714
2021-05-03,5799.0
2021-05-04,5892.142857142857
2021-05-05,5985.285714285715
2021-05-06,6078.428571428572
2021-05-07,6171.571428571428
2021-05-08,6264.714285714285
2021-05-09,6357.857142857143
2021-05-10,6451.0
2021-05-11,6720.714285714285
2021-05-12,6990.428571428572
2021-05-13,7260.142857142857
2021-05-14,7529.857142857143
2021-05-15,7799.571428571428
2021-05-16,8069.285714285714
2021-05-17,8339.0
2021-05-18,9706.0
2021-05-19,11073.0
2021-05-20,12440.0
2021-05-21,13807.0
2021-05-22,15174.0
2021-05-23,16541.0
2021-05-24,17908.0
2021-05-25,16356.857142857143
2021-05-26,14805.714285714286
2021-05-27,13254.571428571428
2021-05-28,11703.428571428572
2021-05-29,10152.285714285714
2021-05-30,8601.142857142857
2021-05-31,7050.0
2021-06-01,6067.0
2021-06-02,5084.0
2021-06-03,4101.0
2021-06-04,3118.0
2021-06-05,2135.0
2021-06-06,1152.0
2021-06-07,169.0
2021-06-08,178.85714285714286
2021-06-09,188.71428571428572
2021-06-10,198.57142857142858
